case_index,layout,gpu_layers,cpu_offload_ratio,batch_size,sequence_length,new_tokens,name,category,src,dst,bytes,wall_ms,phase
4,prefix,6,0.5,4,512,32,block_6,cpu_compute,,cpu,0,900.980708,prefill
4,prefix,6,0.5,4,512,32,block_7,cpu_compute,,cpu,0,891.986801,prefill
4,prefix,6,0.5,4,512,32,block_8,cpu_compute,,cpu,0,926.430857,prefill
4,prefix,6,0.5,4,512,32,block_9,cpu_compute,,cpu,0,832.576527,prefill
4,prefix,6,0.5,4,512,32,block_10,cpu_compute,,cpu,0,505.036063,prefill
4,prefix,6,0.5,4,512,32,block_11,cpu_compute,,cpu,0,532.559364,prefill
4,prefix,6,0.5,4,512,32,into_final_norm,activation_copy,cpu,cuda:0,6291456,1.660537,prefill
4,prefix,6,0.5,4,512,32,final_norm,gpu_compute,,cuda:0,0,0.213091,prefill
4,prefix,6,0.5,4,512,32,lm_head,gpu_compute,,cuda:0,0,2.572207,prefill
4,prefix,6,0.5,4,512,32,argmax,gpu_compute,,cuda:0,0,0.115891,prefill
4,prefix,6,0.5,4,512,32,output_token,token_copy,cuda:0,cpu,32,0.072871,prefill
4,prefix,6,0.5,4,512,32,embeddings,gpu_compute,,cuda:0,0,0.183556,decode
4,prefix,6,0.5,4,512,32,block_0,gpu_compute,,cuda:0,0,1.174419,decode
4,prefix,6,0.5,4,512,32,block_1,gpu_compute,,cuda:0,0,0.94184,decode
4,prefix,6,0.5,4,512,32,block_2,gpu_compute,,cuda:0,0,0.947943,decode
4,prefix,6,0.5,4,512,32,block_3,gpu_compute,,cuda:0,0,0.938801,decode
4,prefix,6,0.5,4,512,32,block_4,gpu_compute,,cuda:0,0,0.895394,decode
4,prefix,6,0.5,4,512,32,block_5,gpu_compute,,cuda:0,0,0.895427,decode
4,prefix,6,0.5,4,512,32,into_block_6,activation_copy,cuda:0,cpu,12288,0.053193,decode
4,prefix,6,0.5,4,512,32,block_6,cpu_compute,,cpu,0,8.435472,decode
4,prefix,6,0.5,4,512,32,block_7,cpu_compute,,cpu,0,8.64962,decode
4,prefix,6,0.5,4,512,32,block_8,cpu_compute,,cpu,0,13.206228,decode
